t_ns,t_s,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1772565995304683086,393.265316864,1.0,0.0,0.0,0.0,0.0,0.3927459120750427
1772565995312364694,393.272998656,1.0,0.0,0.0,0.0,0.0,0.38651371002197266
1772565995320644820,393.28127872,1.0,0.0,0.0,0.0,0.0,0.3815343677997589
1772565995329438586,393.29007232,1.0,0.0,0.0,0.0,0.0,0.3773581385612488
1772565995336966753,393.297600512,1.0,0.0,0.0,0.0,0.0,0.3740171790122986
1772565995344345760,393.304979712,1.0,0.0,0.0,0.0,0.0,0.37115806341171265
1772565995352846382,393.313480192,1.0,0.0,0.0,0.0,0.0,0.36871659755706787
1772565995360340793,393.320974592,1.0,0.0,0.0,0.0,0.0,0.36675697565078735
1772565995368918091,393.329551872,1.0,0.0,0.0,0.0,0.0,0.36499011516571045
1772565995376334363,393.336968192,1.0,0.0,0.0,0.0,0.0,0.36357662081718445
1772565995384852600,393.345486336,1.0,0.0,0.0,0.0,0.0,0.36357662081718445
1772565995392516000,393.353149952,1.0,0.0,0.0,0.0,0.0,0.36155277490615845
1772565995408433098,393.369067008,1.0,0.0,0.0,0.0,0.0,0.3599465489387512
1772565995440598818,393.40123264,1.0,0.0,0.0,0.0,0.0,0.3582439124584198
1772565995504269048,393.464902912,1.0,0.0,0.0,0.0,0.0,0.36630722880363464
1772565995512868254,393.473502208,1.0,0.0,0.0,0.0,0.0,0.37838613986968994
1772565995520214887,393.48084864,1.0,0.0,0.0,0.0,0.0,0.39486613869667053
1772565995528927692,393.4895616,1.0,0.0,0.0,0.0,0.0,0.4137876033782959
1772565995529328738,393.489962496,1.0,0.0,0.0,0.0,0.0,0.4137876033782959
1772565995536107129,393.496740864,1.0,0.0,0.0,0.0,0.0,0.4346686899662018
1772565995536379918,393.49701376,1.0,0.0,0.0,0.0,0.0,0.4346686899662018
1772565995546944575,393.507578368,1.0,0.0,0.0,0.0,0.0,0.4577021300792694
1772565995552155129,393.512788992,1.0,0.0,0.0,0.0,0.0,0.48076769709587097
1772565995552508589,393.513142528,1.0,0.0,0.0,0.0,0.0,0.48076769709587097
1772565995560766602,393.521400576,1.0,0.0,0.0,0.0,0.0,0.5052146315574646
1772565995564141989,393.524775936,1.0,0.0,0.0,0.0,0.0,0.5052146315574646
1772565995568436533,393.529070336,1.0,0.0,0.0,0.0,0.0,0.5304004549980164
1772565995568793417,393.5294272,1.0,0.0,0.0,0.0,0.0,0.5304004549980164
1772565995576040116,393.536674048,1.0,0.0,0.0,0.0,0.0,0.5565499663352966
1772565995576896179,393.537530112,1.0,0.0,0.0,0.0,0.0,0.5565499663352966
1772565995584188435,393.544822272,1.0,0.0,0.0,0.0,0.0,0.5836954116821289
1772565995584803472,393.54543744,1.0,0.0,0.0,0.0,0.0,0.5836954116821289
1772565995592841513,393.553475328,1.0,0.0,0.0,0.0,0.0,0.6095879673957825
1772565995593505467,393.554139392,1.0,0.0,0.0,0.0,0.0,0.6095879673957825
1772565995600159511,393.560793344,1.0,0.0,0.0,0.0,0.0,0.6346452236175537
1772565995600703391,393.561337344,1.0,0.0,0.0,0.0,0.0,0.6346452236175537
1772565995608216386,393.568850176,1.0,0.0,0.0,0.0,0.0,0.6592206954956055
1772565995608590480,393.569224448,1.0,0.0,0.0,0.0,0.0,0.6592206954956055
1772565995616725000,393.577358848,1.0,0.0,0.0,0.0,0.0,0.6834427118301392
1772565995617082254,393.577716224,1.0,0.0,0.0,0.0,0.0,0.6834427118301392
1772565995626477329,393.587111168,1.0,0.0,0.0,0.0,0.0,0.7096565365791321
1772565995632660040,393.593293824,1.0,0.0,0.0,0.0,0.0,0.7365449666976929
1772565995633027333,393.593661184,1.0,0.0,0.0,0.0,0.0,0.7365449666976929
1772565995640072118,393.600706048,1.0,0.0,0.0,0.0,0.0,0.7622447609901428
1772565995648409107,393.609042944,1.0,0.0,0.0,0.0,0.0,0.7862419486045837
1772565995656439567,393.617073408,1.0,0.0,0.0,0.0,0.0,0.8085043430328369
1772565995664805884,393.625439744,1.0,0.0,0.0,0.0,0.0,0.8295782208442688
1772565995665285776,393.625919744,1.0,0.0,0.0,0.0,0.0,0.8295782208442688
1772565995671956535,393.632590336,1.0,0.0,0.0,0.0,0.0,0.8493027687072754
1772565995680544769,393.641178624,1.0,0.0,0.0,0.0,0.0,0.8675817847251892
1772565995688900230,393.649534208,1.0,0.0,0.0,0.0,0.0,0.8856359124183655
1772565995696501770,393.657135616,1.0,0.0,0.0,0.0,0.0,0.9035614728927612
1772565995708031620,393.6686656,1.0,0.0,0.0,0.0,0.0,1.0
1772565995708494111,393.669127936,1.0,0.0,0.0,0.0,0.0,1.0
1772565995728320695,393.688954624,0.9929004311561584,0.0,0.0,0.0,0.0,1.0
1772565995736469404,393.69710336,0.9862505793571472,0.0,0.0,0.0,0.0,1.0
1772565995744871621,393.705505536,0.9792473912239075,0.0,0.0,0.0,0.0,1.0
1772565995752335397,393.712969216,0.9719550609588623,0.0,0.0,0.0,0.0,1.0
1772565995760917874,393.721551616,0.9634741544723511,0.0,0.0,0.0,0.0,1.0
1772565995768355381,393.728989184,0.9536761045455933,0.0,0.0,0.0,0.0,1.0
1772565995776964321,393.737598208,0.9441350698471069,0.0,0.0,0.0,0.0,1.0
1772565995784378252,393.745012224,0.9347867369651794,0.0,0.0,0.0,0.0,1.0
1772565995795056753,393.755690496,0.9242819547653198,0.0,0.0,0.0,0.0,1.0
1772565995800367843,393.761001728,0.9141626358032227,0.0,0.0,0.0,0.0,1.0
1772565995809006585,393.769640448,0.9028547406196594,0.0,0.0,0.0,0.0,1.0
1772565995816628768,393.777262592,0.8892338275909424,0.0,0.0,0.0,0.0,1.0
1772565995824178276,393.784812032,0.8735569715499878,0.0,0.0,0.0,0.0,1.0
1772565995832528332,393.79316224,0.8581691980361938,0.0,0.0,0.0,0.0,1.0
1772565995840279217,393.800913152,0.8425887227058411,0.0,0.0,0.0,0.0,1.0
1772565995848788078,393.809421824,0.8268797397613525,0.0,0.0,0.0,0.0,1.0
1772565995856339251,393.816973056,0.810656726360321,0.0,0.0,0.0,0.0,1.0
1772565995864838076,393.825472,0.7930845022201538,0.0,0.0,0.0,0.0,1.0
1772565995872748147,393.833381888,0.7763153910636902,0.0,0.0,0.0,0.0,1.0
1772565995880529783,393.84116352,0.7594177722930908,0.0,0.0,0.0,0.0,1.0
1772565995889100195,393.849734144,0.7437729835510254,0.0,0.0,0.0,0.0,1.0
1772565995896614607,393.857248512,0.7437729835510254,0.0,0.0,0.0,0.0,1.0
1772565995896962437,393.857596416,0.7301200032234192,0.0,0.0,0.0,0.0,1.0
1772565995904397966,393.865031936,0.7301200032234192,0.0,0.0,0.0,0.0,1.0
1772565995904844834,393.865478656,0.7156959772109985,0.0,0.0,0.0,0.0,1.0
1772565995912096641,393.872730624,0.7156959772109985,0.0,0.0,0.0,0.0,1.0
1772565995912491063,393.873124864,0.7008543610572815,0.0,0.0,0.0,0.0,1.0
1772565995920723265,393.881357056,0.7008543610572815,0.0,0.0,0.0,0.0,1.0
1772565995921090991,393.881724928,0.6874262094497681,0.0,0.0,0.0,0.0,1.0
1772565995928198210,393.888832,0.6755079030990601,0.0,0.0,0.0,0.0,1.0
1772565995936689858,393.897323776,0.665195882320404,0.0,0.0,0.0,0.0,1.0
1772565995944334143,393.904967936,0.665195882320404,0.0,0.0,0.0,0.0,1.0
1772565995944824240,393.905458176,0.6561688184738159,0.0,0.0,0.0,0.0,1.0
1772565995952718066,393.913351936,0.6561688184738159,0.0,0.0,0.0,0.0,1.0
1772565995953121193,393.913755136,0.6479769945144653,0.0,0.0,0.0,0.0,1.0
1772565995960392924,393.921026816,0.6479769945144653,0.0,0.0,0.0,0.0,1.0
1772565995960811799,393.921445632,0.6398494243621826,0.0,0.0,0.0,0.0,1.0
1772565995970455205,393.931089152,0.6398494243621826,0.0,0.0,0.0,0.0,1.0
1772565995970839064,393.931472896,0.6300193071365356,0.0,0.0,0.0,0.0,1.0
1772565995977108147,393.93774208,0.6300193071365356,0.0,0.0,0.0,0.0,1.0
1772565995977547603,393.938181376,0.6164626479148865,0.0,0.0,0.0,0.0,1.0
1772565995985899529,393.946533376,0.6164626479148865,0.0,0.0,0.0,0.0,1.0
1772565995986285989,393.946919936,0.6008821129798889,0.0,0.0,0.0,0.0,1.0
1772565995992330127,393.952964096,0.6008821129798889,0.0,0.0,0.0,0.0,1.0
1772565995992691985,393.953325824,0.5836954116821289,0.0,0.0,0.0,0.0,1.0
1772565996002755809,393.963389696,0.5836954116821289,0.0,0.0,0.0,0.0,1.0
1772565996003082069,393.96371584,0.5651594400405884,0.0,0.0,0.0,0.0,1.0
1772565996008309948,393.968943872,0.5651594400405884,0.0,0.0,0.0,0.0,1.0
1772565996008690294,393.969324032,0.5469446778297424,0.0,0.0,0.0,0.0,1.0
1772565996016628912,393.977262848,0.5469446778297424,0.0,0.0,0.0,0.0,1.0
1772565996018553461,393.9791872,0.5263848304748535,0.0,0.0,0.0,0.0,1.0
1772565996024038463,393.984672256,0.5263848304748535,0.0,0.0,0.0,0.0,1.0
1772565996024414427,393.98504832,0.5049254894256592,0.0,0.0,0.0,0.0,1.0
1772565996032663547,393.993297408,0.5049254894256592,0.0,0.0,0.0,0.0,1.0
1772565996032988997,393.993622784,0.48674291372299194,0.0,0.0,0.0,0.0,1.0
1772565996040147912,394.000781824,0.48674291372299194,0.0,0.0,0.0,0.0,1.0
1772565996040603654,394.001237504,0.4699738025665283,0.0,0.0,0.0,0.0,1.0
1772565996048752539,394.009386496,0.4699738025665283,0.0,0.0,0.0,0.0,1.0
1772565996049147544,394.009781504,0.4553249180316925,0.0,0.0,0.0,0.0,1.0
1772565996056105828,394.016739584,0.4553249180316925,0.0,0.0,0.0,0.0,1.0
1772565996056476685,394.017110528,0.4423786401748657,0.0,0.0,0.0,0.0,1.0
1772565996064481460,394.025115392,0.4423786401748657,0.0,0.0,0.0,0.0,1.0
1772565996064918111,394.025551872,0.42978572845458984,0.0,0.0,0.0,0.0,1.0
1772565996072052719,394.032686592,0.42978572845458984,0.0,0.0,0.0,0.0,1.0
1772565996072415991,394.033049856,0.4184778332710266,0.0,0.0,0.0,0.0,1.0
1772565996081068605,394.0417024,0.4184778332710266,0.0,0.0,0.0,0.0,1.0
1772565996081474415,394.04210816,0.40819790959358215,0.0,0.0,0.0,0.0,1.0
1772565996089554179,394.050188032,0.40819790959358215,0.0,0.0,0.0,0.0,1.0
1772565996089576126,394.050210048,0.399170845746994,0.0,0.0,0.0,0.0,1.0
1772565996096902897,394.057536768,0.399170845746994,0.0,0.0,0.0,0.0,1.0
1772565996097269744,394.057903616,0.3913324177265167,0.0,0.0,0.0,0.0,1.0
1772565996105165779,394.06579968,0.3913324177265167,0.0,0.0,0.0,0.0,1.0
1772565996105183294,394.065817088,0.38445770740509033,0.0,0.0,0.0,0.0,1.0
1772565996112904914,394.073538816,0.38445770740509033,0.0,0.0,0.0,0.0,1.0
1772565996113231960,394.073865728,0.37893226742744446,0.0,0.0,0.0,0.0,1.0
1772565996122601259,394.083235072,0.37893226742744446,0.0,0.0,0.0,0.0,1.0
1772565996122947632,394.08358144,0.37453117966651917,0.0,0.0,0.0,0.0,1.0
1772565996127981722,394.08861568,0.37453117966651917,0.0,0.0,0.0,0.0,1.0
1772565996128329064,394.088962816,0.3711901903152466,0.0,0.0,0.0,0.0,1.0
1772565996136736053,394.097369856,0.3681383430957794,0.0,0.0,0.0,0.0,1.0
1772565996144243645,394.104877568,0.3681383430957794,0.0,0.0,0.0,0.0,1.0
1772565996144627248,394.105261056,0.3654719889163971,0.0,0.0,0.0,0.0,1.0
1772565996152683178,394.11331712,0.3633517622947693,0.0,0.0,0.0,0.0,1.0
1772565996160274845,394.1209088,0.3633517622947693,0.0,0.0,0.0,0.0,1.0
1772565996160841005,394.121474816,0.36164915561676025,0.0,0.0,0.0,0.0,1.0
1772565996167998786,394.128632576,0.3600750267505646,0.0,0.0,0.0,0.0,1.0
1772565996184619605,394.145253376,0.3600750267505646,0.0,0.0,0.0,0.0,1.0
1772565996185058824,394.145692672,0.3579869270324707,0.0,0.0,0.0,0.0,1.0
1772565996191981325,394.152615168,0.3567340672016144,0.0,0.0,0.0,0.0,1.0
1772565996200816230,394.161449984,0.3567340672016144,0.0,0.0,0.0,0.0,1.0
1772565996224284393,394.184918272,0.3547423183917999,0.0,0.0,0.0,0.0,1.0
1772565996256080265,394.21671424,0.3547423183917999,0.0,0.0,0.0,0.0,1.0
1772565996256462608,394.217096448,0.3535858392715454,0.0,0.0,0.0,0.0,1.0
1772565996306148380,394.266782208,0.3535858392715454,0.0,0.0,0.0,0.0,1.0
1772565996356491649,394.317125632,0.3535858392715454,0.0,0.0,0.0,0.0,1.0
1772565996456933154,394.417566976,0.3535858392715454,0.0,0.0,0.0,0.0,1.0
1772565996491563002,394.452196864,0.3535858392715454,0.0,0.0,0.0,0.0,1.0
1772565996561042823,394.5216768,0.3535858392715454,0.0,0.0,0.0,0.0,1.0
1772565996561441720,394.522075648,0.3619703948497772,0.0,0.0,0.0,0.0,1.0
1772565996568369382,394.529003264,0.3619703948497772,0.0,0.0,0.0,0.0,1.0
1772565996568729761,394.529363712,0.3689093291759491,0.0,0.0,0.0,0.0,1.0
1772565996578522586,394.53915648,0.3689093291759491,0.0,0.0,0.0,0.0,1.0
1772565996578545434,394.539179264,0.37584829330444336,0.0,0.0,0.0,0.0,1.0
1772565996585085811,394.545719552,0.37584829330444336,0.0,0.0,0.0,0.0,1.0
1772565996585514265,394.546148096,0.383204847574234,0.0,0.0,0.0,0.0,1.0
1772565996592365573,394.552999424,0.383204847574234,0.0,0.0,0.0,0.0,1.0
1772565996592913345,394.553547264,0.39030441641807556,0.0,0.0,0.0,0.0,1.0
1772565996599871850,394.5605056,0.39030441641807556,0.0,0.0,0.0,0.0,1.0
1772565996600211853,394.560845824,0.40016672015190125,0.0,0.0,0.0,0.0,1.0
1772565996608507877,394.56914176,0.40016672015190125,0.0,0.0,0.0,0.0,1.0
1772565996608872187,394.569506048,0.41526535153388977,0.0,0.0,0.0,0.0,1.0
1772565996616430884,394.577064704,0.41526535153388977,0.0,0.0,0.0,0.0,1.0
1772565996616809350,394.577443328,0.4340904653072357,0.0,0.0,0.0,0.0,1.0
1772565996624885636,394.585519616,0.4340904653072357,0.0,0.0,0.0,0.0,1.0
1772565996625256781,394.58589056,0.45728451013565063,0.0,0.0,0.0,0.0,1.0
1772565996632940439,394.5935744,0.4854579269886017,0.0,0.0,0.0,0.0,1.0
1772565996641091473,394.60172544,0.5123142004013062,0.0,0.0,0.0,0.0,1.0
1772565996648583409,394.60921728,0.5425757169723511,0.0,0.0,0.0,0.0,1.0
1772565996656001895,394.616635648,0.5708776116371155,0.0,0.0,0.0,0.0,1.0
1772565996664565805,394.625199616,0.5972198843955994,0.0,0.0,0.0,0.0,1.0
1772565996673139152,394.633773056,0.6200284957885742,0.0,0.0,0.0,0.0,1.0
1772565996680750527,394.641384448,0.6394318342208862,0.0,0.0,0.0,0.0,1.0
1772565996688955744,394.649589504,0.6547553539276123,0.0,0.0,0.0,0.0,1.0
1772565996696490473,394.657124352,0.6674124598503113,0.0,0.0,0.0,0.0,1.0
1772565996708882241,394.669516032,0.6775317788124084,0.0,0.0,0.0,0.0,1.0
1772565996712189282,394.67282304,0.6856272220611572,0.0,0.0,0.0,0.0,1.0
1772565996720561444,394.681195264,0.6922770142555237,0.0,0.0,0.0,0.0,1.0
1772565996728132033,394.688765952,0.6976097226142883,0.0,0.0,0.0,0.0,1.0
1772565996736378505,394.69701248,0.7018823623657227,0.0,0.0,0.0,0.0,1.0
1772565996744944904,394.705578752,0.7052875757217407,0.0,0.0,0.0,0.0,1.0
1772565996751918334,394.712552192,0.7080181837081909,0.0,0.0,0.0,0.0,1.0
1772565996762071048,394.722704896,0.7103953957557678,0.0,0.0,0.0,0.0,1.0
1772565996768678979,394.729312768,0.7147964835166931,0.0,0.0,0.0,0.0,1.0
1772565996777168442,394.73780224,0.7227634191513062,0.0,0.0,0.0,0.0,1.0
1772565996784546594,394.745180416,0.7318226099014282,0.0,0.0,0.0,0.0,1.0
1772565996794776108,394.75540992,0.7408175468444824,0.0,0.0,0.0,0.0,1.0
1772565996800506352,394.761140224,0.7504870891571045,0.0,0.0,0.0,0.0,1.0
1772565996808266360,394.768900096,0.7603493928909302,0.0,0.0,0.0,0.0,1.0
1772565996816654398,394.777288192,0.770147442817688,0.0,0.0,0.0,0.0,1.0
1772565996824599198,394.785233152,0.7825797200202942,0.0,0.0,0.0,0.0,1.0
1772565996831974260,394.792608,0.7995736598968506,0.0,0.0,0.0,0.0,1.0
1772565996840607123,394.801241088,0.8190413117408752,0.0,0.0,0.0,0.0,1.0
1772565996848039590,394.808673536,0.8418177366256714,0.0,0.0,0.0,0.0,1.0
1772565996856624012,394.817257984,0.8651403188705444,0.0,0.0,0.0,0.0,1.0
1772565996864229805,394.824863744,0.8903903365135193,0.0,0.0,0.0,0.0,1.0
1772565996872930451,394.833564416,1.0,0.0,0.0,0.0,0.0,1.0
1772565996913169119,394.873803008,1.0,0.0,0.0,0.0,0.0,1.0
1772565996963957695,394.924591616,1.0,0.0,0.0,0.0,0.0,1.0
1772565997014110648,394.974744576,1.0,0.0,0.0,0.0,0.0,1.0
1772565997065758970,395.026392832,1.0,0.0,0.0,0.0,0.0,1.0
1772565997105047210,395.065681152,0.9905874133110046,0.0,0.0,0.0,0.0,1.0
1772565997112630910,395.07326464,0.9625425338745117,0.0,0.0,0.0,0.0,1.0
1772565997121089257,395.081723136,0.7498766779899597,0.0,0.0,0.0,0.0,1.0
1772565997128874584,395.089508352,0.7262007594108582,0.0,0.0,0.0,0.0,1.0
1772565997136607404,395.097241344,0.7262007594108582,0.0,0.0,0.0,0.0,1.0
1772565997137238450,395.097872384,0.689771294593811,0.0,0.0,0.0,0.0,1.0
1772565997144167660,395.104801536,0.689771294593811,0.0,0.0,0.0,0.0,1.0
1772565997144905739,395.105539584,0.44167187809944153,0.0,0.0,0.0,0.0,1.0
1772565997152245060,395.112878848,0.44167187809944153,0.0,0.0,0.0,0.0,1.0
1772565997152634167,395.113267968,0.42756912112236023,0.0,0.0,0.0,0.0,1.0
1772565997160984113,395.12161792,0.42756912112236023,0.0,0.0,0.0,0.0,1.0
1772565997161388348,395.122022144,0.40141957998275757,0.0,0.0,0.0,0.0,1.0
1772565997168324640,395.128958464,0.40141957998275757,0.0,0.0,0.0,0.0,1.0
1772565997168700322,395.129334272,0.36649999022483826,0.0,0.0,0.0,0.0,1.0
1772565997176860579,395.137494528,0.36649999022483826,0.0,0.0,0.0,0.0,1.0
1772565997177261318,395.137895168,0.32946014404296875,0.0,0.0,0.0,0.0,1.0
1772565997185534993,395.146168832,0.32946014404296875,0.0,0.0,0.0,0.0,1.0
1772565997185899238,395.14653312,0.2881477177143097,0.0,0.0,0.0,0.0,1.0
1772565997192096911,395.15273088,0.2881477177143097,0.0,0.0,0.0,0.0,1.0
1772565997192697483,395.153331456,0.24815241992473602,0.0,0.0,0.0,0.0,1.0
1772565997200442140,395.161075968,0.24815241992473602,0.0,0.0,0.0,0.0,1.0
1772565997201029399,395.161663232,0.2089923620223999,0.0,0.0,0.0,0.0,1.0
1772565997207998524,395.16863232,0.2089923620223999,0.0,0.0,0.0,0.0,1.0
1772565997208381938,395.169015808,0.17298051714897156,0.0,0.0,0.0,0.0,1.0
1772565997216328417,395.176962304,0.17298051714897156,0.0,0.0,0.0,0.0,1.0
1772565997216699060,395.177332992,0.1407593935728073,0.0,0.0,0.0,0.0,1.0
1772565997225006236,395.185640192,0.1407593935728073,0.0,0.0,0.0,0.0,1.0
1772565997225474387,395.18610816,0.11265023797750473,0.0,0.0,0.0,0.0,1.0
1772565997232473512,395.193107456,0.11265023797750473,0.0,0.0,0.0,0.0,1.0
1772565997232925192,395.19355904,0.08897430449724197,0.0,0.0,0.0,0.0,1.0
1772565997241073540,395.20170752,0.08897430449724197,0.0,0.0,0.0,0.0,1.0
1772565997241492086,395.202125824,0.06912121176719666,0.0,0.0,0.0,0.0,1.0
1772565997248465399,395.209099264,0.06912121176719666,0.0,0.0,0.0,0.0,1.0
1772565997248805850,395.209439744,0.05305883660912514,0.0,0.0,0.0,0.0,1.0
1772565997256077362,395.216711168,0.04078718274831772,0.0,0.0,0.0,0.0,1.0
1772565997264635935,395.22526976,0.030732138082385063,0.0,0.0,0.0,0.0,1.0
1772565997272539000,395.233172736,0.022893700748682022,0.0,0.0,0.0,0.0,1.0
1772565997281044472,395.241678336,0.016629375517368317,0.0,0.0,0.0,0.0,1.0
1772565997288572279,395.249206016,0.011360916309058666,0.0,0.0,0.0,0.0,1.0
1772565997297110990,395.257744896,0.007152574602514505,0.0,0.0,0.0,0.0,1.0
1772565997304580421,395.265214208,0.0039722248911857605,0.0,0.0,0.0,0.0,1.0
1772565997312055893,395.272689664,0.001177371945232153,0.0,0.0,0.0,0.0,1.0
1772565997321021159,395.28165504,-0.0,0.0,0.0,0.0,0.0,1.0
1772565997392257401,395.352891136,-0.0,0.0,0.0,0.0,0.0,1.0
1772565997448769136,395.40940288,-0.0,0.0,0.0,0.0,0.0,1.0
1772565997504831712,395.4654656,-0.0,0.0,0.0,0.0,0.0,1.0
1772565997604813947,395.56544768,-0.0,0.0,0.0,0.0,0.0,1.0
1772565997654990425,395.615624192,-0.0,0.0,0.0,0.0,0.0,1.0
1772565997708201871,395.66883584,-0.0,0.0,0.0,0.0,0.0,1.0
1772565997758170380,395.718804224,-0.0,0.0,0.0,0.0,0.0,1.0
1772565997857704755,395.81833856,-0.0,0.0,0.0,0.0,0.0,1.0
1772565997912191264,395.872825088,-0.0,0.0,0.0,0.0,0.0,1.0
1772565997912591840,395.873225728,0.004164973273873329,0.0,0.0,0.0,0.0,1.0
1772565997920302000,395.880935936,0.01704699732363224,0.0,0.0,0.0,0.0,1.0
1772565997928966116,395.8896,0.03834570199251175,0.0,0.0,0.0,0.0,1.0
1772565997936103117,395.896737024,0.07175543904304504,0.0,0.0,0.0,0.0,1.0
1772565997944615982,395.905249792,0.2829756438732147,0.0,0.0,0.0,0.0,1.0
1772565997952060615,395.912694528,0.3027644753456116,0.0,0.0,0.0,0.0,1.0
1772565997963430391,395.924064256,0.32965290546417236,0.0,0.0,0.0,0.0,1.0
1772565997968719610,395.929353472,0.36376938223838806,0.0,0.0,0.0,0.0,1.0
1772565997976354437,395.936988416,0.4027688205242157,0.0,0.0,0.0,0.0,1.0
1772565997984835614,395.94546944,0.4426034986972809,0.0,0.0,0.0,0.0,1.0
1772565997992369808,395.953003776,0.47800499200820923,0.0,0.0,0.0,0.0,1.0
1772565998000846811,395.961480704,0.5141453146934509,0.0,0.0,0.0,0.0,1.0
1772565998008350168,395.968984064,0.5481011867523193,0.0,0.0,0.0,0.0,1.0
1772565998016970315,395.977604096,0.5816715359687805,0.0,0.0,0.0,0.0,1.0
1772565998024671479,395.985305344,0.6164305210113525,0.0,0.0,0.0,0.0,1.0
1772565998032145872,395.992779776,0.6515428423881531,0.0,0.0,0.0,0.0,1.0
1772565998040922718,396.00155648,0.689771294593811,0.0,0.0,0.0,0.0,1.0
1772565998049160529,396.009794304,0.7306339740753174,0.0,0.0,0.0,0.0,1.0
1772565998056950345,396.017584128,0.9509454965591431,0.0,0.0,0.0,0.0,1.0
1772565998065147410,396.025781248,1.0,0.0,0.0,0.0,0.0,1.0
1772565998120783414,396.081417216,1.0,0.0,0.0,0.0,0.0,1.0
1772565998152202924,396.112836864,1.0,0.0,0.0,0.0,0.0,1.0
1772565998176793555,396.137427456,1.0,0.0,0.0,0.0,0.0,1.0
1772565998192965473,396.153599232,1.0,0.0,0.0,0.0,0.0,1.0
1772565998292285395,396.252919296,1.0,0.0,0.0,0.0,0.0,1.0
1772565998342649002,396.303282944,1.0,0.0,0.0,0.0,0.0,1.0
1772565998376180820,396.336814592,1.0,0.0,0.0,0.0,0.0,1.0
1772565998426771833,396.387405568,1.0,0.0,0.0,0.0,0.0,1.0
1772565998477010105,396.437644032,1.0,0.0,0.0,0.0,0.0,1.0
1772565998527580213,396.488214016,1.0,0.0,0.0,0.0,0.0,1.0
1772565998627833678,396.588467456,1.0,0.0,0.0,0.0,0.0,1.0
1772565998727673259,396.6883072,1.0,0.0,0.0,0.0,0.0,1.0
1772565998826753853,396.787387648,1.0,0.0,0.0,0.0,0.0,1.0
1772565998840640821,396.801274624,1.0,0.0,0.0,0.0,0.0,0.9845158457756042
1772565998848522526,396.809156352,1.0,0.0,0.0,0.0,0.0,0.9575952887535095
1772565998856177172,396.816811008,1.0,0.0,0.0,0.0,0.0,0.9168611168861389
1772565998864423662,396.825057536,1.0,0.0,0.0,0.0,0.0,0.6812903881072998
1772565998873010171,396.833644032,1.0,0.0,0.0,0.0,0.0,0.6627222895622253
1772565998880710013,396.841343744,1.0,0.0,0.0,0.0,0.0,0.6284772753715515
1772565998881095405,396.84172928,1.0,0.0,0.0,0.0,0.0,0.6284772753715515
1772565998888301700,396.84893568,1.0,0.0,0.0,0.0,0.0,0.4095471501350403
1772565998888744233,396.849378048,1.0,0.0,0.0,0.0,0.0,0.4095471501350403
1772565998896677386,396.857311232,1.0,0.0,0.0,0.0,0.0,0.3923604190349579
1772565998897004141,396.857637888,1.0,0.0,0.0,0.0,0.0,0.3923604190349579
1772565998904404382,396.865038336,1.0,0.0,0.0,0.0,0.0,0.3693590760231018
1772565998904857871,396.865491712,1.0,0.0,0.0,0.0,0.0,0.3693590760231018
1772565998911945304,396.872579072,1.0,0.0,0.0,0.0,0.0,0.3372664749622345
1772565998912293343,396.872927232,1.0,0.0,0.0,0.0,0.0,0.3372664749622345
1772565998920196624,396.880830464,1.0,0.0,0.0,0.0,0.0,0.3022826313972473
1772565998920605032,396.881238784,1.0,0.0,0.0,0.0,0.0,0.3022826313972473
1772565998928848169,396.889481984,1.0,0.0,0.0,0.0,0.0,0.2659173905849457
1772565998929264441,396.88989824,1.0,0.0,0.0,0.0,0.0,0.2659173905849457
1772565998936466025,396.897099776,1.0,0.0,0.0,0.0,0.0,0.2311263084411621
1772565998944962725,396.905596672,1.0,0.0,0.0,0.0,0.0,0.1993870586156845
1772565998952510991,396.913144832,1.0,0.0,0.0,0.0,0.0,0.1716955304145813
1772565998960076364,396.920710144,1.0,0.0,0.0,0.0,0.0,0.14795534312725067
1772565998968613281,396.929247232,1.0,0.0,0.0,0.0,0.0,0.12704212963581085
1772565998976239404,396.936873216,1.0,0.0,0.0,0.0,0.0,0.10943776369094849
1772565998984821628,396.94545536,1.0,0.0,0.0,0.0,0.0,0.09433913230895996
1772565998985208750,396.945842688,1.0,0.0,0.0,0.0,0.0,0.09433913230895996
1772565998992212173,396.95284608,1.0,0.0,0.0,0.0,0.0,0.08139286190271378
1772565998992451637,396.95308544,1.0,0.0,0.0,0.0,0.0,0.08139286190271378
1772565999000835518,396.96146944,1.0,0.0,0.0,0.0,0.0,0.07018132507801056
1772565999001341914,396.961975808,1.0,0.0,0.0,0.0,0.0,0.07018132507801056
1772565999008316949,396.968950784,1.0,0.0,0.0,0.0,0.0,0.06015840545296669
1772565999008822500,396.969456384,1.0,0.0,0.0,0.0,0.0,0.06015840545296669
1772565999017001792,396.977635584,1.0,0.0,0.0,0.0,0.0,0.05129197612404823
1772565999017581576,396.978215424,1.0,0.0,0.0,0.0,0.0,0.05129197612404823
1772565999025234944,396.9858688,1.0,0.0,0.0,0.0,0.0,0.0436784103512764
1772565999025686724,396.98632064,1.0,0.0,0.0,0.0,0.0,0.0436784103512764
1772565999032724780,396.993358592,1.0,0.0,0.0,0.0,0.0,0.03725346177816391
1772565999033197504,396.993831424,1.0,0.0,0.0,0.0,0.0,0.03725346177816391
